0 1.204203e+05 3.642128e+00
1 1.142889e+05 3.318548e+00
2 1.146554e+05 1.403503e+01
3 1.200415e+05 3.888800e+00
4 1.143352e+05 2.455367e+00
5 1.064051e+05 2.817999e+01
