0 -5.290252e-02 -7.233210e+00 0.000000e+00 0.000000e+00 nan
1 -1.513033e-01 -1.173431e+01 -5.290252e-02 -7.233210e+00 nan
2 -2.776400e-01 -1.313910e+01 -1.513033e-01 -1.173431e+01 nan
3 -4.085953e-01 -1.286476e+01 -2.776400e-01 -1.313910e+01 nan
4 -5.321528e-01 -1.177305e+01 -4.085953e-01 -1.286476e+01 nan
5 -6.427186e-01 -1.032276e+01 -5.321528e-01 -1.177305e+01 nan
6 -7.379656e-01 -8.734182e+00 -6.427186e-01 -1.032276e+01 nan
7 -8.131884e-01 -5.008010e+00 -7.379656e-01 -8.734182e+00 nan
8 -8.349665e-01 1.039027e-01 -8.131884e-01 -5.008010e+00 nan
9 -8.216648e-01 2.026651e+00 -8.349665e-01 1.039027e-01 nan
10 -8.021644e-01 1.638255e+00 -8.216648e-01 2.026651e+00 nan
11 -7.911159e-01 5.911381e-01 -8.021644e-01 1.638255e+00 nan
12 -7.885439e-01 2.143290e-02 -7.911159e-01 5.911381e-01 nan
13 -7.898867e-01 -2.484621e-01 -7.885439e-01 2.143290e-02 nan
14 -7.918923e-01 -1.207460e-01 -7.898867e-01 -2.484621e-01 nan
15 -7.921530e-01 5.710716e-02 -7.918923e-01 -1.207460e-01 nan
16 -7.910837e-01 1.365989e-01 -7.921530e-01 5.710716e-02 nan
17 -7.897222e-01 1.444820e-01 -7.910837e-01 1.365989e-01 nan
18 -7.880294e-01 1.929327e-01 -7.897222e-01 1.444820e-01 nan
19 -7.859009e-01 2.292620e-01 -7.880294e-01 1.929327e-01 nan
20 -7.835263e-01 2.410649e-01 -7.859009e-01 2.292620e-01 nan
21 -7.811801e-01 2.238193e-01 -7.835263e-01 2.410649e-01 nan
22 -7.791470e-01 1.795211e-01 -7.811801e-01 2.238193e-01 nan
23 -7.776683e-01 1.145127e-01 -7.791470e-01 1.795211e-01 nan
24 -7.769085e-01 3.737735e-02 -7.776683e-01 1.145127e-01 nan
25 -7.769430e-01 -4.284313e-02 -7.769085e-01 3.737735e-02 nan
26 -7.777601e-01 -1.179708e-01 -7.769430e-01 -4.284313e-02 nan
27 -7.792743e-01 -1.815239e-01 -7.777601e-01 -1.179708e-01 nan
28 -7.813460e-01 -2.291074e-01 -7.792743e-01 -1.815239e-01 nan
29 -7.838022e-01 -2.584526e-01 -7.813460e-01 -2.291074e-01 nan
30 -7.864574e-01 -2.692155e-01 -7.838022e-01 -2.584526e-01 nan
31 -7.891307e-01 -2.626316e-01 -7.864574e-01 -2.692155e-01 nan
32 -7.912356e-01 -1.201274e-01 -7.891307e-01 -2.626316e-01 nan
33 -7.916528e-01 1.946431e-02 -7.912356e-01 -1.201274e-01 nan
34 -7.911733e-01 6.180057e-02 -7.916528e-01 1.946431e-02 nan
35 -7.906210e-01 4.370446e-02 -7.911733e-01 6.180057e-02 nan
36 -7.903391e-01 1.438271e-02 -7.906210e-01 4.370446e-02 nan
37 -7.902905e-01 -1.400689e-03 -7.903391e-01 1.438271e-02 nan
38 -7.903212e-01 -2.731779e-03 -7.902905e-01 -1.400689e-03 nan
39 -7.903278e-01 1.873165e-03 -7.903212e-01 -2.731779e-03 nan
40 -7.902896e-01 5.502619e-03 -7.903278e-01 1.873165e-03 nan
41 -7.902306e-01 6.038528e-03 -7.902896e-01 5.502619e-03 nan
42 -7.901783e-01 4.492455e-03 -7.902306e-01 6.038528e-03 nan
43 -7.901449e-01 2.501732e-03 -7.901783e-01 4.492455e-03 nan
44 -7.901292e-01 9.992509e-04 -7.901449e-01 2.501732e-03 nan
45 -7.901253e-01 1.194419e-04 -7.901292e-01 9.992509e-04 nan
46 -7.901281e-01 -3.717226e-04 -7.901253e-01 1.194419e-04 nan
47 -7.901347e-01 -7.035226e-04 -7.901281e-01 -3.717226e-04 nan
48 -7.901444e-01 -9.692775e-04 -7.901347e-01 -7.035226e-04 nan
49 -7.901564e-01 -1.162774e-03 -7.901444e-01 -9.692775e-04 nan
50 -7.901697e-01 -1.254534e-03 -7.901564e-01 -1.162774e-03 nan
51 -7.901835e-01 -1.236228e-03 -7.901697e-01 -1.254534e-03 nan
52 -7.901966e-01 -1.125480e-03 -7.901835e-01 -1.236228e-03 nan
53 -7.902082e-01 -9.519985e-04 -7.901966e-01 -1.125480e-03 nan
54 -7.902179e-01 -7.443025e-04 -7.902082e-01 -9.519985e-04 nan
55 -7.902255e-01 -5.241222e-04 -7.902179e-01 -7.443025e-04 nan
56 -7.902309e-01 -3.067507e-04 -7.902255e-01 -5.241222e-04 nan
57 -7.902341e-01 -1.032748e-04 -7.902309e-01 -3.067507e-04 nan
58 -7.902354e-01 7.785694e-05 -7.902341e-01 -1.032748e-04 nan
59 -7.902350e-01 2.304024e-04 -7.902354e-01 7.785694e-05 nan
60 -7.902333e-01 3.504631e-04 -7.902350e-01 2.304024e-04 nan
61 -7.902306e-01 4.365800e-04 -7.902333e-01 3.504631e-04 nan
62 -7.902272e-01 4.895425e-04 -7.902306e-01 4.365800e-04 nan
63 -7.902234e-01 5.119636e-04 -7.902272e-01 4.895425e-04 nan
64 -7.902194e-01 5.077677e-04 -7.902234e-01 5.119636e-04 nan
65 -7.902157e-01 4.817030e-04 -7.902194e-01 5.077677e-04 nan
66 -7.902123e-01 4.389215e-04 -7.902157e-01 4.817030e-04 nan
67 -7.902094e-01 3.846268e-04 -7.902123e-01 4.389215e-04 nan
68 -7.902071e-01 3.237850e-04 -7.902094e-01 3.846268e-04 nan
69 -7.902054e-01 2.608947e-04 -7.902071e-01 3.237850e-04 nan
70 -7.902043e-01 1.998185e-04 -7.902054e-01 2.608947e-04 nan
71 -7.902038e-01 1.436778e-04 -7.902043e-01 1.998185e-04 nan
72 -7.902039e-01 9.480769e-05 -7.902038e-01 1.436778e-04 nan
73 -7.902043e-01 5.476324e-05 -7.902039e-01 9.480769e-05 nan
74 -7.902052e-01 2.436844e-05 -7.902043e-01 5.476324e-05 nan
75 -7.902063e-01 3.795262e-06 -7.902052e-01 2.436844e-05 nan
76 -7.902076e-01 -7.336476e-06 -7.902063e-01 3.795262e-06 nan
77 -7.902089e-01 -9.848092e-06 -7.902076e-01 -7.336476e-06 nan
78 -7.902101e-01 -4.887322e-06 -7.902089e-01 -9.848092e-06 nan
79 -7.902114e-01 6.183614e-06 -7.902101e-01 -4.887322e-06 nan
80 -7.902125e-01 2.189216e-05 -7.902114e-01 6.183614e-06 nan
81 -7.902133e-01 4.074807e-05 -7.902125e-01 2.189216e-05 nan
82 -7.902141e-01 6.132196e-05 -7.902133e-01 4.074807e-05 nan
83 -7.902146e-01 8.230843e-05 -7.902141e-01 6.132196e-05 nan
84 -7.902149e-01 1.025731e-04 -7.902146e-01 8.230843e-05 nan
85 -7.902150e-01 1.211841e-04 -7.902149e-01 1.025731e-04 nan
86 -7.902149e-01 1.374282e-04 -7.902150e-01 1.211841e-04 nan
87 -7.902147e-01 1.508147e-04 -7.902149e-01 1.374282e-04 nan
88 -7.902144e-01 1.610665e-04 -7.902147e-01 1.508147e-04 nan
89 -7.902139e-01 1.681031e-04 -7.902144e-01 1.610665e-04 nan
90 -7.902134e-01 1.720154e-04 -7.902139e-01 1.681031e-04 nan
91 -7.902129e-01 1.730363e-04 -7.902134e-01 1.720154e-04 nan
92 -7.902124e-01 1.715085e-04 -7.902129e-01 1.730363e-04 nan
93 -7.902119e-01 1.678514e-04 -7.902124e-01 1.715085e-04 nan
94 -7.902115e-01 1.625296e-04 -7.902119e-01 1.678514e-04 nan
95 -7.902111e-01 1.560231e-04 -7.902115e-01 1.625296e-04 nan
96 -7.902108e-01 1.488014e-04 -7.902111e-01 1.560231e-04 nan
97 -7.902106e-01 1.413028e-04 -7.902108e-01 1.488014e-04 nan
98 -7.902105e-01 1.339166e-04 -7.902106e-01 1.413028e-04 nan
99 -3.605600e-02 -6.895587e+00 0.000000e+00 0.000000e+00 nan
100 -1.318476e-01 -1.154707e+01 -3.605600e-02 -6.895587e+00 nan
101 -2.570021e-01 -1.308492e+01 -1.318476e-01 -1.154707e+01 nan
102 -3.879881e-01 -1.292029e+01 -2.570021e-01 -1.308492e+01 nan
103 -5.125616e-01 -1.191674e+01 -3.879881e-01 -1.292029e+01 nan
104 -6.249306e-01 -1.053646e+01 -5.125616e-01 -1.191674e+01 nan
105 -7.225981e-01 -9.001665e+00 -6.249306e-01 -1.053646e+01 nan
106 -8.039216e-01 -6.278690e+00 -7.225981e-01 -9.001665e+00 nan
107 -8.354867e-01 -5.681599e-01 -8.039216e-01 -6.278690e+00 nan
108 -8.258033e-01 1.931953e+00 -8.354867e-01 -5.681599e-01 nan
109 -8.055624e-01 1.821686e+00 -8.258033e-01 1.931953e+00 nan
110 -7.925116e-01 7.750764e-01 -8.055624e-01 1.821686e+00 nan
111 -7.888455e-01 8.576707e-02 -7.925116e-01 7.750764e-01 nan
112 -7.898055e-01 -2.329709e-01 -7.888455e-01 8.576707e-02 nan
113 -7.918617e-01 -1.386715e-01 -7.898055e-01 -2.329709e-01 nan
114 -7.923072e-01 4.144656e-02 -7.918617e-01 -1.386715e-01 nan
115 -7.913224e-01 1.350303e-01 -7.923072e-01 4.144656e-02 nan
116 -7.899479e-01 1.268470e-01 -7.913224e-01 1.350303e-01 nan
117 -7.883393e-01 1.864628e-01 -7.899479e-01 1.268470e-01 nan
118 -7.862427e-01 2.293620e-01 -7.883393e-01 1.864628e-01 nan
119 -7.838238e-01 2.494100e-01 -7.862427e-01 2.293620e-01 nan
120 -7.813516e-01 2.399634e-01 -7.838238e-01 2.494100e-01 nan
121 -7.791235e-01 2.015333e-01 -7.813516e-01 2.399634e-01 nan
122 -7.774045e-01 1.396319e-01 -7.791235e-01 2.015333e-01 nan
123 -7.763887e-01 6.259561e-02 -7.774045e-01 1.396319e-01 nan
124 -7.761806e-01 -2.032189e-02 -7.763887e-01 6.259561e-02 nan
125 -7.767941e-01 -1.004179e-01 -7.761806e-01 -2.032189e-02 nan
126 -7.781630e-01 -1.705145e-01 -7.767941e-01 -1.004179e-01 nan
127 -7.801597e-01 -2.254677e-01 -7.781630e-01 -1.705145e-01 nan
128 -7.826156e-01 -2.622963e-01 -7.801597e-01 -2.254677e-01 nan
129 -7.853432e-01 -2.800373e-01 -7.826156e-01 -2.622963e-01 nan
130 -7.881542e-01 -2.794338e-01 -7.853432e-01 -2.800373e-01 nan
131 -7.907432e-01 -1.903392e-01 -7.881542e-01 -2.794338e-01 nan
132 -7.917179e-01 -1.899498e-02 -7.907432e-01 -1.903392e-01 nan
133 -7.914381e-01 5.712394e-02 -7.917179e-01 -1.899498e-02 nan
134 -7.908384e-01 5.394502e-02 -7.914381e-01 5.712394e-02 nan
135 -7.904474e-01 2.382364e-02 -7.908384e-01 5.394502e-02 nan
136 -7.903322e-01 2.026829e-03 -7.904474e-01 2.382364e-02 nan
137 -7.903506e-01 -3.509410e-03 -7.903322e-01 2.026829e-03 nan
138 -7.903696e-01 2.180837e-04 -7.903506e-01 -3.509410e-03 nan
139 -7.903416e-01 4.838382e-03 -7.903696e-01 2.180837e-04 nan
140 -7.902809e-01 6.524448e-03 -7.903416e-01 4.838382e-03 nan
141 -7.902184e-01 5.509705e-03 -7.902809e-01 6.524448e-03 nan
142 -7.901725e-01 3.476466e-03 -7.902184e-01 5.509705e-03 nan
143 -7.901464e-01 1.694364e-03 -7.901725e-01 3.476466e-03 nan
144 -7.901348e-01 5.510267e-04 -7.901464e-01 1.694364e-03 nan
145 -7.901320e-01 -1.105790e-04 -7.901348e-01 5.510267e-04 nan
146 -7.901345e-01 -5.496375e-04 -7.901320e-01 -1.105790e-04 nan
147 -7.901410e-01 -9.072946e-04 -7.901345e-01 -5.496375e-04 nan
148 -7.901507e-01 -1.199842e-03 -7.901410e-01 -9.072946e-04 nan
149 -7.901629e-01 -1.394779e-03 -7.901507e-01 -1.199842e-03 nan
150 -7.901764e-01 -1.471278e-03 -7.901629e-01 -1.394779e-03 nan
151 -7.901901e-01 -1.437454e-03 -7.901764e-01 -1.471278e-03 nan
152 -7.902030e-01 -1.320045e-03 -7.901901e-01 -1.437454e-03 nan
153 -7.902145e-01 -1.149067e-03 -7.902030e-01 -1.320045e-03 nan
154 -7.902241e-01 -9.491733e-04 -7.902145e-01 -1.149067e-03 nan
155 -7.902316e-01 -7.383092e-04 -7.902241e-01 -9.491733e-04 nan
156 -7.902371e-01 -5.296850e-04 -7.902316e-01 -7.383092e-04 nan
157 -7.902405e-01 -3.337061e-04 -7.902371e-01 -5.296850e-04 nan
158 -7.902420e-01 -1.587107e-04 -7.902405e-01 -3.337061e-04 nan
159 -7.902419e-01 -1.086725e-05 -7.902420e-01 -1.587107e-04 nan
160 -7.902405e-01 1.060721e-04 -7.902419e-01 -1.086725e-05 nan
161 -7.902381e-01 1.907668e-04 -7.902405e-01 1.060721e-04 nan
162 -7.902350e-01 2.439935e-04 -7.902381e-01 1.907668e-04 nan
163 -7.902315e-01 2.681985e-04 -7.902350e-01 2.439935e-04 nan
164 -7.902279e-01 2.670269e-04 -7.902315e-01 2.681985e-04 nan
165 -7.902244e-01 2.448941e-04 -7.902279e-01 2.670269e-04 nan
